movieId,title,genres,tags
4993,Lord of the Rings: The Fellowship of the Ring,,
4993,Lord of the Rings: The Fellowship of the Ring,,
4993,Lord of the Rings: The Fellowship of the Ring,,
4995,Beautiful Mind,,
4998,Defiant Ones,,
5008,Witness for the Prosecution (1957),Drama|Mystery|Thriller,Agatha Christie
5008,Witness for the Prosecution (1957),Drama|Mystery|Thriller,court
5012,Yentl (1983),Drama|Musical|Romance,cross dressing
5012,Yentl (1983),Drama|Musical|Romance,Judaism
5015,Monster's Ball (2001),Drama|Romance,race
5034,Truly,,
5064,The Count of Monte Cristo (2002),Action|Adventure|Drama|Thriller,Dumas
5064,The Count of Monte Cristo (2002),Action|Adventure|Drama|Thriller,revenge
5064,The Count of Monte Cristo (2002),Action|Adventure|Drama|Thriller,remake
5088,Going Places (Valseuses,,
5114,Bad and the Beautiful,,
5120,Sleuth (1972),Comedy|Mystery|Thriller,In Netflix queue
5135,Monsoon Wedding (2001),Comedy|Romance,India
5139,Bad News Bears,,
5213,Oh,,
5224,Promises (2001),Documentary,In Netflix queue
5238,Return of the Secaucus 7 (1980),Drama,In Netflix queue
5254,Blade II (2002),Action|Horror|Thriller,Great movie
5254,Blade II (2002),Action|Horror|Thriller,Wesley Snipes
5266,Panic Room (2002),Thriller,crime
5291,Rashomon (Rashômon) (1950),Crime|Drama|Mystery,black and white
5291,Rashomon (Rashômon) (1950),Crime|Drama|Mystery,samurai
5291,Rashomon (Rashômon) (1950),Crime|Drama|Mystery,In Netflix queue
5291,Rashomon (Rashômon) (1950),Crime|Drama|Mystery,samurai
5294,Frailty (2001),Crime|Drama|Thriller,religion
5304,Rome,,
5316,Enigma (2001),Romance|Thriller,World War II
5349,Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller,superhero
5353,Butterflies Are Free (1972),Comedy|Drama,blind
5377,About a Boy (2002),Comedy|Drama|Romance,Nick Hornby
5379,Believer,,
5379,Believer,,
5388,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller,Al Pacino
5388,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller,atmospheric
5388,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller,Hilary Swank
5388,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller,Robin Williams
5388,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller,atmospheric
5388,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller,insomnia
5388,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller,thought-provoking
5398,Requiem for a Heavyweight (1962),Drama,boxing
5404,84 Charing Cross Road (1987),Drama|Romance,books
5445,Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller,future
5446,Rabbit-Proof Fence (2002),Adventure|Drama,Australia
5450,Lovely & Amazing (2001),Comedy|Drama|Romance,sisterhood
5450,Lovely & Amazing (2001),Comedy|Drama|Romance,women
5451,Pumpkin (2002),Comedy|Drama|Romance,disability
5451,Pumpkin (2002),Comedy|Drama|Romance,mental illness
5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi,crappy sequel
5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi,first was much better
5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi,sequel
5464,Road to Perdition (2002),Crime|Drama,cinematography
5464,Road to Perdition (2002),Crime|Drama,Tom Hanks
5470,The Importance of Being Earnest (1952),Comedy|Romance,Oscar Wilde
5475,Z (1969),Drama|Mystery|Thriller,In Netflix queue
5483,Kid Stays in the Picture,,
5498,Red Beard (Akahige) (1965),Drama,In Netflix queue
5502,Signs (2002),Horror|Sci-Fi|Thriller,aliens
5505,Good Girl,,
5505,Good Girl,,
5527,Possession (2002),Drama|Romance,AS Byatt
5527,Possession (2002),Drama|Romance,books
5528,One Hour Photo (2002),Drama|Thriller,photography
5528,One Hour Photo (2002),Drama|Thriller,psychopaths
5548,Down and Out in Beverly Hills (1986),Comedy,homeless
5577,Igby Goes Down (2002),Comedy|Drama,adolescence
5601,Yearling,,
5603,Lavender Hill Mob,,
5603,Lavender Hill Mob,,
5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy,anime
5629,Jonah: A VeggieTales Movie (2002),Animation|Children|Musical,Bible
5630,Red Dragon (2002),Crime|Mystery|Thriller,Hannibal Lecter
5633,Heaven (2002),Drama,bombs
5644,Pride of the Yankees,,
5644,Pride of the Yankees,,
5669,Bowling for Columbine (2002),Documentary,violence in america
5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,pudding
5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,anger
5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,awkward
5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,bittersweet
5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,hallucinatory
5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,quirky
5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,sad
5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,surreal
5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,symbolism
5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,tense
5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,unconventional
5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,unique
5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,wistful
5682,Grey Zone,,
5685,Real Women Have Curves (2002),Comedy|Drama,Girl Power
5690,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,made me cry
5690,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,orphans
5690,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,beautiful
5690,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,downbeat
5690,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,grim
5690,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,poignant
5690,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,tear jerker
5690,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,tragedy
5690,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,tragic
5694,Staying Alive (1983),Comedy|Drama|Musical,70mm
5721,Chosen,,
5721,Chosen,,
5747,Gallipoli (1981),Drama|War,World War I
5791,Frida (2002),Drama|Romance,art
5792,Roger Dodger (2002),Comedy|Drama,dating
5802,World of Henry Orient,,
5812,Far from Heaven (2002),Drama|Romance,salute to Douglas Sirk
5816,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy,Magic
5816,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy,Wizards
5820,Standing in the Shadows of Motown (2002),Documentary|Musical,music business
5875,Personal Velocity (2002),Drama,short films
5876,Quiet American,,
5878,Talk to Her (Hable con Ella) (2002),Drama|Romance,coma
5899,Zulu (1964),Action|Drama|War,Africa
5952,Lord of the Rings: The Two Towers,,
5952,Lord of the Rings: The Two Towers,,
5954,25th Hour (2002),Crime|Drama,crime
5954,25th Hour (2002),Crime|Drama,nightclub
5971,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy,anime
5989,Catch Me If You Can (2002),Crime|Drama,crime
5989,Catch Me If You Can (2002),Crime|Drama,cheating
5989,Catch Me If You Can (2002),Crime|Drama,intelligent
5989,Catch Me If You Can (2002),Crime|Drama,Leonardo DiCaprio
5989,Catch Me If You Can (2002),Crime|Drama,lies
5989,Catch Me If You Can (2002),Crime|Drama,smart
5989,Catch Me If You Can (2002),Crime|Drama,Tom Hanks
5989,Catch Me If You Can (2002),Crime|Drama,twists & turns
5991,Chicago (2002),Comedy|Crime|Drama|Musical,court
5991,Chicago (2002),Comedy|Crime|Drama|Musical,jazz
5991,Chicago (2002),Comedy|Crime|Drama|Musical,murder
5994,Nicholas Nickleby (2002),Drama|Romance,Dickens
5995,Pianist,,
5995,Pianist,,
5995,Pianist,,
6002,Love Liza (2002),Drama,drugs
6002,Love Liza (2002),Drama,planes
6002,Love Liza (2002),Drama,widows/widowers
6003,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Thriller,television
6016,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller,multiple storylines
6016,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller,true story
6016,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller,crime
6016,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller,photography
6016,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller,violence
6016,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller,not seen
6020,Alice Adams (1935),Comedy|Drama,class
6027,Dogfight (1991),Drama|Romance,In Netflix queue
6031,Imitation of Life (1959),Drama|Romance,motherhood
6031,Imitation of Life (1959),Drama|Romance,race
6041,Amen. (2002),Drama,In Netflix queue
6058,Final Destination 2 (2003),Horror|Thriller,sequel
6058,Final Destination 2 (2003),Horror|Thriller,violent
6063,May (2002),Drama|Horror,doll
6090,Kiss Me Goodbye (1982),Comedy,ghosts
6101,Missing (1982),Drama|Mystery|Thriller,Chile
6101,Missing (1982),Drama|Mystery|Thriller,politics
6101,Missing (1982),Drama|Mystery|Thriller,South America
6104,Monty Python Live at the Hollywood Bowl (1982),Comedy,spoof
6107,Night of the Shooting Stars (Notte di San Lorenzo,,
6156,Shanghai Knights (2003),Action|Adventure|Comedy,England
6157,Daredevil (2003),Action|Crime,bad
6157,Daredevil (2003),Action|Crime,Ben Affleck
6159,All the Real Girls (2003),Drama|Romance,adolescence
6163,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),Romance|Thriller,obsession
6170,Black Stallion,,
6178,Patch of Blue,,
6178,Patch of Blue,,
6178,Patch of Blue,,
6181,Red Badge of Courage,,
6181,Red Badge of Courage,,
6183,Pillow Talk (1959),Comedy|Musical|Romance,Day and Hudson
6183,Pillow Talk (1959),Comedy|Musical|Romance,sexuality
6188,Old School (2003),Comedy,comedy
6188,Old School (2003),Comedy,Will Ferrell
6195,Stone Reader (2002),Documentary,books
6195,Stone Reader (2002),Documentary,Stones of Summer
6197,Spider (2002),Drama|Mystery,mental illness
6201,Lady Jane (1986),Drama|Romance,England
6214,Irreversible (Irréversible) (2002),Crime|Drama|Mystery|Thriller,dark
6214,Irreversible (Irréversible) (2002),Crime|Drama|Mystery|Thriller,disturbing
6216,Nowhere in Africa (Nirgendwo in Afrika) (2001),Drama,World War II
6218,Bend It Like Beckham (2002),Comedy|Drama|Romance,soccer
6228,Talk of the Town,,
6232,Born Free (1966),Adventure|Children|Drama,animal movie
6232,Born Free (1966),Adventure|Children|Drama,lions
6235,Europa Europa (Hitlerjunge Salomon) (1990),Drama|War,Holocaust
6235,Europa Europa (Hitlerjunge Salomon) (1990),Drama|War,World War II
6238,Green Card (1990),Comedy|Drama|Romance,immigrants
6242,Ringu (Ring) (1998),Horror|Mystery|Thriller,television
6244,Salaam Bombay! (1988),Drama,In Netflix queue
6245,Sweet Charity (1969),Comedy|Drama|Musical|Romance,prostitution
6254,Awful Truth,,
6268,Raising Victor Vargas (2002),Comedy|Drama|Romance,adolescence
6269,Stevie (2002),Documentary,Big Brothers
6273,In a Lonely Place (1950),Drama|Film-Noir|Mystery|Romance,L.A.
6281,Phone Booth (2002),Drama|Thriller,crime
6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller,amazing artwork
6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller,anime
6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller,sci-fi
6286,Man Without a Past,,
6288,Better Luck Tomorrow (2002),Crime|Drama,gangs
6289,Ghosts of the Abyss (2003),Documentary|IMAX,Titanic
6290,House of 1000 Corpses (2003),Horror,Rob Zombie
6291,Lilya 4-Ever (Lilja 4-ever) (2002),Crime|Drama,prostitution
6291,Lilya 4-Ever (Lilja 4-ever) (2002),Crime|Drama,Depressing
6291,Lilya 4-Ever (Lilja 4-ever) (2002),Crime|Drama,melancholy
6291,Lilya 4-Ever (Lilja 4-ever) (2002),Crime|Drama,sad
6296,Mighty Wind,,
6297,Holes (2003),Adventure|Children|Comedy|Mystery,children
6299,Winged Migration (Peuple migrateur,,
6305,Fahrenheit 451 (1966),Drama|Sci-Fi,Ray Bradbury
6308,Legal Eagles (1986),Comedy|Crime|Romance,lawyers
6323,Identity (2003),Crime|Horror|Mystery|Thriller,John Cusack
6327,Decade Under the Influence,,
6327,Decade Under the Influence,,
6331,Spellbound (2002),Documentary,spelling bee
6333,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller,Jean Grey
6333,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller,Magneto
6333,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller,Rogue
6333,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller,superhero
6333,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller,Wolverine
6334,Blue Car (2002),Drama,teachers
6337,Owning Mahowny (2003),Crime|Drama|Thriller,gambling
6339,Man on the Train (Homme du train,,
6341,Shape of Things,,
6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,anime
6367,Down with Love (2003),Comedy|Romance,Ewan McGregor
6367,Down with Love (2003),Comedy|Romance,Renee Zellweger
6367,Down with Love (2003),Comedy|Romance,retro
6368,Cinemania (2002),Documentary,movies
6373,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance,religion
6373,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance,classic
6375,Gigantic (A Tale of Two Johns) (2002),Documentary,In Netflix queue
6375,Gigantic (A Tale of Two Johns) (2002),Documentary,They Might Be Giants
6377,Finding Nemo (2003),Adventure|Animation|Children|Comedy,Disney
6377,Finding Nemo (2003),Adventure|Animation|Children|Comedy,fish
6377,Finding Nemo (2003),Adventure|Animation|Children|Comedy,heartwarming
6378,Italian Job,,
6380,Capturing the Friedmans (2003),Documentary,child abuse
6385,Whale Rider (2002),Drama,Girl Power
6390,Silk Stockings (1957),Musical,Ninotchka remake
6400,Murder on a Sunday Morning (Un coupable idéal) (2001),Documentary,documentary
6400,Murder on a Sunday Morning (Un coupable idéal) (2001),Documentary,crime
6407,Walk,,
6407,Walk,,
6422,Shenandoah (1965),Drama|War|Western,Civil War
6440,Barton Fink (1991),Drama|Thriller,movie business
6452,Long,,
6454,Music Box (1989),Drama,Nazis
6466,Mississippi Masala (1991),Drama|Romance,In Netflix queue
6502,28 Days Later (2002),Action|Horror|Sci-Fi,zombies
6502,28 Days Later (2002),Action|Horror|Sci-Fi,zombies
6515,You Only Live Once (1937),Crime|Film-Noir,fugitive
6516,Anastasia (1956),Drama,In Netflix queue
6534,Hulk (2003),Action|Adventure|Sci-Fi,dogs
6534,Hulk (2003),Action|Adventure|Sci-Fi,Eric Bana
6534,Hulk (2003),Action|Adventure|Sci-Fi,mad scientist
6534,Hulk (2003),Action|Adventure|Sci-Fi,marvel
6535,Legally Blonde 2: Red,,
6536,Sinbad: Legend of the Seven Seas (2003),Adventure|Animation|Children|Fantasy,swashbuckler
6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy,swashbuckler
6541,League of Extraordinary Gentlemen,,
6541,League of Extraordinary Gentlemen,,
6541,League of Extraordinary Gentlemen,,
6541,League of Extraordinary Gentlemen,,
6541,League of Extraordinary Gentlemen,,
6541,League of Extraordinary Gentlemen,,
6545,I Capture the Castle (2003),Drama|Romance,Dodie Smith
6547,Northfork (2003),Drama|Fantasy,flood
6552,Dirty Pretty Things (2002),Crime|Drama|Thriller,immigration
6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller,adventure
6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller,Angelina Jolie
6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller,heroine in tight suit
6565,Seabiscuit (2003),Drama,horses
6579,One,,
6591,Magdalene Sisters,,
6592,Secret Lives of Dentists,,
6603,Double Life,,
6609,Gospel According to St. Matthew,,
6620,American Splendor (2003),Comedy|Drama,cancer
6636,Sure Thing,,
6639,Wait Until Dark (1967),Drama|Thriller,blindness
6650,Kind Hearts and Coronets (1949),Comedy|Drama,family
6650,Kind Hearts and Coronets (1949),Comedy|Drama,multiple roles
6650,Kind Hearts and Coronets (1949),Comedy|Drama,murder
6660,Red Shoes,,
6662,Pink Panther,,
6667,Waco: The Rules of Engagement (1997),Documentary,FBI
6668,Road Home,,
6669,Ikiru (1952),Drama,terminal illness
6669,Ikiru (1952),Drama,meditative
6669,Ikiru (1952),Drama,philosophical
6669,Ikiru (1952),Drama,poignant
6669,Ikiru (1952),Drama,purposefulness
6708,Matchstick Men (2003),Comedy|Crime|Drama,con men
6708,Matchstick Men (2003),Comedy|Crime|Drama,fatherhood
6710,Dummy (2002),Comedy|Drama|Romance,vertriloquism
6711,Lost in Translation (2003),Comedy|Drama|Romance,atmospheric
6711,Lost in Translation (2003),Comedy|Drama|Romance,Japan
6713,Millennium Actress (Sennen joyû) (2001),Animation|Drama|Romance,In Netflix queue
6724,Paper Moon (1973),Comedy|Crime|Drama,In Netflix queue
6732,Hello,,
6744,Once Bitten (1985),Comedy|Horror,vampire
6753,Secondhand Lions (2003),Children|Comedy|Drama,Animal movie
6768,Luther (2003),Drama,religion
6770,My Life Without Me (2003),Drama|Romance,adultery
6770,My Life Without Me (2003),Drama|Romance,terminal illness
6773,Triplets of Belleville,,
6776,Lagaan: Once Upon a Time in India (2001),Comedy|Drama|Musical|Romance,India
6785,Seven Brides for Seven Brothers (1954),Comedy|Musical|Romance|Western,Lonesome Polecat
6786,Kiss of the Spider Woman (1985),Drama,In Netflix queue
6787,All the President's Men (1976),Drama|Thriller,journalism
6787,All the President's Men (1976),Drama|Thriller,Watergate
6787,All the President's Men (1976),Drama|Thriller,Deep Throat
6788,Angie (1994),Comedy|Drama|Romance,pregnancy
6791,Babette's Feast (Babettes gæstebud) (1987),Drama,Food
6807,Monty Python's The Meaning of Life (1983),Comedy,british comedy
6810,Sleeping with the Enemy (1991),Drama|Thriller,domestic violence
6818,Come and See (Idi i smotri) (1985),Drama|War,atmospheric
6818,Come and See (Idi i smotri) (1985),Drama|War,bleak
6818,Come and See (Idi i smotri) (1985),Drama|War,disturbing
6818,Come and See (Idi i smotri) (1985),Drama|War,gritty
6818,Come and See (Idi i smotri) (1985),Drama|War,harsh
6820,Ginger Snaps (2000),Drama|Horror|Thriller,werewolf
6832,Regarding Henry (1991),Drama,amnesia
6849,Scrooge (1970),Drama|Fantasy|Musical,Christmas
6852,In Cold Blood (1967),Crime|Drama,black and white
6852,In Cold Blood (1967),Crime|Drama,Capote
6852,In Cold Blood (1967),Crime|Drama,crime
6852,In Cold Blood (1967),Crime|Drama,death penalty
6852,In Cold Blood (1967),Crime|Drama,murder
6856,Yankee Doodle Dandy (1942),Drama|Musical,biopic
6863,School of Rock (2003),Comedy|Musical,school
6867,Station Agent,,
6870,Mystic River (2003),Crime|Drama|Mystery,child abuse
6870,Mystic River (2003),Crime|Drama|Mystery,kidnapping
6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller,martial arts
6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller,revenge
6881,Pieces of April (2003),Comedy|Drama,Thanksgiving
6890,Elephant (2003),Drama,adolescence
6890,Elephant (2003),Drama,violence in america
6909,Eye,,
6912,You'll Never Get Rich (1941),Comedy|Musical|Romance,Rita Hayworth can dance!
6918,Unvanquished,,
6932,Shattered Glass (2003),Crime|Drama,journalism
6936,Elf (2003),Children|Comedy|Fantasy,christmas
6938,Billabong Odyssey (2003),Documentary,big wave
6938,Billabong Odyssey (2003),Documentary,surfing
6944,Father of the Bride (1991),Comedy,remake
6944,Father of the Bride (1991),Comedy,wedding
6948,Tupac: Resurrection (2003),Documentary,music business
6948,Tupac: Resurrection (2003),Documentary,rap
6953,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller,DEPRESSING
6963,Devil's Playground (2002),Documentary,Amish
6970,Desk Set (1957),Comedy|Romance,Hepburn and Tracy
6979,WarGames (1983),Drama|Sci-Fi|Thriller,Cold War
6981,Ordet (Word,,
6984,Tale of Two Cities,,
6985,Passion of Joan of Arc,,
6993,Hannah and Her Sisters (1986),Comedy|Drama|Romance,family
7013,Night of the Hunter,,
7018,Presumed Innocent (1990),Crime|Drama|Thriller,court
7018,Presumed Innocent (1990),Crime|Drama|Thriller,Scott Turow
7020,Proof (1991),Comedy|Drama|Romance,Notable Nudity
7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,based on a book
7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,bloody
7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,brutal
7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,controversial
7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,dystopia
7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,goretastic
7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,satire
7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,social commentary
7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,survival
7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,violence
7023,Wedding Banquet,,
7024,Salo,,
7024,Salo,,
7024,Salo,,
7024,Salo,,
7024,Salo,,
7024,Salo,,
7024,Salo,,
7025,Midnight Clear,,
7049,Flying Down to Rio (1933),Comedy|Musical|Romance,Astaire and Rogers
7050,Follow the Fleet (1936),Comedy|Musical|Romance,Astaire and Rogers
7053,Roberta (1935),Comedy|Musical|Romance,Astaire and Rogers
7055,Swing Time (1936),Comedy|Musical|Romance,Astaire and Rogers
7059,National Velvet (1944),Children|Drama,horses
7061,Dark Victory (1939),Drama|Romance,terminal illness
7062,Birdman of Alcatraz (1962),Drama,birds
7062,Birdman of Alcatraz (1962),Drama,prison
7069,Macbeth (a.k.a. Tragedy of Macbeth,,
7069,Macbeth (a.k.a. Tragedy of Macbeth,,
7070,Red River (1948),Action|Adventure|Western,cattle drive
7071,Woman Under the Influence,,
7073,Shot in the Dark,,
7078,Jezebel (1938),Drama,Bette Davis
7078,Jezebel (1938),Drama,Oscar (Best Actress)
7079,Hunchback of Notre Dame,,
7086,Pygmalion (1938),Comedy|Drama,George Bernard Shaw
7087,Passage to India,,
7088,Black Orpheus (Orfeu Negro) (1959),Drama|Romance,In Netflix queue
7090,Hero (Ying xiong) (2002),Action|Adventure|Drama,martial arts
7091,Horse Feathers (1932),Comedy,Marx brothers
7121,Adam's Rib (1949),Comedy|Romance,Hepburn and Tracy
7132,Night at the Opera,,
7132,Night at the Opera,,
7139,In America (2002),Drama|Romance,immigrants
7141,My Flesh and Blood (2003),Documentary,In Netflix queue
7147,Big Fish (2003),Drama|Fantasy|Romance,dreamlike
7147,Big Fish (2003),Drama|Fantasy|Romance,sentimental
7147,Big Fish (2003),Drama|Fantasy|Romance,surreal
7147,Big Fish (2003),Drama|Fantasy|Romance,Tim Burton
7153,Lord of the Rings: The Return of the King,,
7153,Lord of the Rings: The Return of the King,,
7153,Lord of the Rings: The Return of the King,,
7153,Lord of the Rings: The Return of the King,,
7153,Lord of the Rings: The Return of the King,,
7153,Lord of the Rings: The Return of the King,,
7153,Lord of the Rings: The Return of the King,,
7153,Lord of the Rings: The Return of the King,,
7153,Lord of the Rings: The Return of the King,,
7153,Lord of the Rings: The Return of the King,,
7156,Fog of War: Eleven Lessons from the Life of Robert S. McNamara,,
7158,House of Sand and Fog (2003),Drama,real estate
7160,Monster (2003),Crime|Drama,serial killer
7162,Cold Mountain (2003),Drama|Romance|War,Civil War
7190,Jane Eyre (1970),Drama,Charlotte Bronte
7212,I Was a Male War Bride (1949),Comedy|Romance,cross dressing
7212,I Was a Male War Bride (1949),Comedy|Romance,men in drag
7217,Dark Passage (1947),Crime|Drama|Film-Noir|Romance|Thriller,amnesia
7218,Ox-Bow Incident,,
7219,They Drive by Night (1940),Drama,truckers
7234,Strada,,
7254,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller,alternate reality
7254,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller,sci-fi
7254,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller,science fiction
7254,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller,time travel
7256,Touching the Void (2003),Adventure|Documentary,mountain climbing
7285,Thirteen (2003),Drama,adolescence
7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),Drama,priest
7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),Drama,religion
7318,Passion of the Christ,,
7323,Good bye,,
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,alternate reality
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,memory
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,thought-provoking
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,jim carrey
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,memory
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,cult film
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,imagination
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,Jim Carrey
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,love
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,surreal
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,arthouse
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,artistic
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,atmospheric
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,beautiful
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,bittersweet
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,colourful
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,comedy
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,dreamlike
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,emotional
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,feel-good
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,happpiness
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,humane
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,insightful
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,intelligent
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,lovely
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,melancholy
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,mind-bending
